Product_ID,Product_Category,Brand_Tier,Unit_Price,Discount_Percentage,Advertising_Spend,Competitor_Price,Store_Coverage_Count,Customer_Rating,Inventory_Availability_Percentage,Monthly_Units_Sold
PID003011,Grocery,Mid-range,20.72,3.8,3704.81,55.5,315,4,79.1,175
PID003012,Toys & Games,Mid-range,42.22,24.2,2584.37,63.93,359,4.5,76.9,332
PID003013,Apparel,Premium,119.96,7,5191.95,104,99,3.7,84,171
PID003014,Grocery,Mid-range,14.85,10.7,5314.13,80.39,273,4.1,84.6,358
PID003015,Sports & Fitness,Mid-range,46.43,28.5,5587.38,78.12,368,3.6,84.4,454
PID003016,Furniture,Budget,85.43,9.6,1758.43,199.84,516,3.5,100,441
PID003017,Beauty & Personal Care,Budget,18.28,24,4366.4,135.98,440,3.8,90.4,726
PID003018,Grocery,Budget,16.97,34,2259.57,126.75,483,3.6,80.6,463
PID003019,Grocery,Budget,15.01,15.9,1074.81,15.02,303,3.9,100,269
PID003020,Furniture,Budget,277.85,42.3,1491.86,423.53,276,3.9,93.3,604
PID003021,Grocery,Budget,5.39,13.5,3938.27,57.14,308,4,89.8,316
PID003022,Grocery,Premium,36.76,9.4,2171.66,77.65,97,4.3,100,250
PID003023,Home & Kitchen,Mid-range,61.72,,2465.79,76.47,347,3.8,89.8,160
PID003024,Electronics,Premium,444.84,3,7199.04,,93,4.3,85.9,338
PID003025,Beauty & Personal Care,Premium,59.93,10.4,1676.42,91.87,150,4.9,76,262
PID003026,Electronics,Premium,202.34,12.8,6050.76,267.41,95,4,87.1,452
PID003027,Furniture,Mid-range,310.88,4,5437.31,49,194,3.1,86.1,5
PID003028,Grocery,Budget,4.83,22.2,,64.13,466,3.7,87.3,507
PID003029,Home & Kitchen,Mid-range,41.66,22.2,5523.66,46.23,210,3.9,72.3,360
PID003030,Toys & Games,Premium,67.95,,4556.82,16.6,138,4.1,95.9,232
PID003031,,Premium,16.63,13.1,7356.34,,185,4.6,83.4,478
PID003032,Grocery,Budget,13.6,,4816.7,47.99,501,4,99.8,657
PID003033,Electronics,Mid-range,252.86,20.2,5747.3,70.13,259,3.6,83.8,210
PID003034,Apparel,Budget,19.83,39.2,3602.03,69.11,290,3.8,94.2,497
PID003035,Apparel,Mid-range,71.53,11.5,3965.87,18.06,210,4.1,88.3,208
PID003036,Home & Kitchen,Premium,98.55,2.3,3562.89,72.91,169,4.5,,205
PID003037,Sports & Fitness,Budget,11.41,3.6,5586.9,19.19,489,3.6,60.9,190
PID003038,Grocery,Mid-range,23.04,4.5,4588.64,57.61,343,3,85.3,91
PID003039,Furniture,Mid-range,385.76,6.1,2815.31,49,330,4.7,86.8,191
PID003040,Beauty & Personal Care,Budget,23.59,46.3,4328.72,59.87,568,3.7,68.3,683
PID003041,Toys & Games,Budget,21.02,15.5,2635.77,67.52,256,2.7,74.4,5
PID003042,Toys & Games,Premium,81.31,8.9,6002.22,68.31,62,4.3,86.6,214
PID003043,Electronics,Budget,225.7,11.9,2642.52,245.76,494,3.8,80,371
PID003044,Beauty & Personal Care,Budget,13.13,31.6,1648.1,16.15,317,3.8,78.8,233
PID003045,Electronics,Mid-range,177.95,6.3,4656.33,,152,,78.7,150
PID003046,Home & Kitchen,Midrange,115.23,29.2,6858.38,20.31,365,3.2,67.1,291
PID003047,Grocery,Budget,17.5,20.1,6128.79,41.75,447,3.5,86.8,462
PID003048,Beauty & Personal Care,Premium,,3.3,6121.81,73.74,208,4,78.8,362
PID003049,Home & Kitchen,Premium,59.61,2.5,6012,61.57,96,5,84.4,358
PID003050,Apparel,Mid-range,45.95,13.9,5085.6,18.06,377,4.1,87,362
PID003051,Beauty & Personal Care,Budget,21.07,13.2,7574.49,25.39,268,4.1,99.4,617
PID003052,Grocery,Budget,5.47,10.6,4310.29,37.52,308,3.5,80,255
PID003053,Apparel,Budget,30.62,19.5,2610.32,56.97,277,3.4,89.9,229
PID003054,Grocery,Budget,17.28,21.3,2270.1,102.44,529,4,99,616
PID003055,Apparel,Premium,96.84,10.6,5904.83,47.14,72,4.7,74.3,265
PID003056,Furniture,Budget,224.42,18.8,5143.31,304.65,505,4.1,60.3,550
PID003057,Sports & Fitness,Mid-range,68.54,9.8,3984.27,167.21,131,4.3,87.9,340
PID003058,Toys & Games,Premium,62.35,8.2,6765.83,131.12,140,4.3,80.7,310
PID003059,Home & Kitchen,Mid-range,56.93,10.6,4202.5,78.38,317,3.7,93.4,399
PID003060,Home & Kitchen,,66.62,3.8,4558.81,57.11,143,3.6,91.6,151
PID003061,Electronics,Budget,199.37,14.2,1459.09,102.59,340,3.9,91.3,224
PID003062,Apparel,Mid-range,64.05,6.9,2031,103.89,288,3.3,86.7,55
PID003063,Furniture,Mid-range,336.13,11.9,4643.24,408.87,245,3.6,79.1,397
PID003064,Toys & Games,Budget,37.47,6.3,,68.79,507,3.5,95.4,443
PID003065,Home & Kitchen,Mid-range,51.79,23.1,5100.23,52,258,4,72.4,346
PID003066,Apparel,Budget,43.41,9.4,5093.5,18.06,322,3.4,69.6,58
PID003067,Beauty & Personal Care,Mid-range,22.05,13.9,2982.95,70.33,330,4,84.9,444
PID003068,Grocery,Budget,6.48,28.5,2793.77,81.29,584,4.1,98.2,671
PID003069,Home & Kitchen,Mid-range,80.14,17.1,5755.9,110.05,273,3.3,68,254
PID003070,Apparel,Budget,39.06,49,3577.92,30.26,523,2.7,100,476
PID003071,Toys & Games,Budget,28.67,12.2,150,16.85,353,3.2,80.2,5
PID003072,Toys & Games,Budget,18.02,38.8,2856.65,146.61,490,3.8,87.3,551
PID003073,Grocery,Budget,15.5,3.9,1118.75,37.28,369,4.4,86.6,237
PID003074,Electronics,Premium,257.62,3.6,6030.62,207.28,175,4.3,87.8,356
PID003075,Grocery,Budget,14.63,40.5,4913.7,60.95,338,2.8,79.9,345
PID003076,Electronics,Mid-range,154.13,15.8,6098.35,147.95,240,3.4,80.7,214
PID003077,Grocery,Mid-range,15.19,10.8,6118.9,45.4,205,3.6,74.2,283
PID003078,Home & Kitchen,Premium,124.02,8.5,8381.02,,215,3.7,85.5,327
PID003079,Apparel,Mid-range,59.17,6.3,4085.01,107.34,252,3.3,81.4,161
PID003080,Furniture,Mid-range,324.84,34.1,,432.3,269,,81.4,627
PID003081,Grocery,Budget,8.57,15.8,3024.88,64.1,539,3.7,87.7,489
PID003082,Home & Kitchen,Premium,116.46,11.5,10140.75,132.03,124,4,71,448
PID003083,Sports & Fitness,Budget,40.02,5.1,2832.24,104.35,441,3.4,70.6,107
PID003084,Electronics,Budget,88.82,27.3,2878.96,151.99,361,3.1,84.5,259
PID003085,Furniture,Mid-range,350.66,11.9,5377.4,90.73,251,3.1,92,131
PID003086,Home & Kitchen,Mid-range,57.77,2.3,6103.24,20.31,240,3.8,99,352
PID003087,Sports & Fitness,Mid-range,60.33,17.3,7269.23,69.47,236,3.8,75,317
PID003088,Apparel,Premium,53.42,7.3,2296.31,18.06,113,5,87.9,249
PID003089,,Budget,57.23,32.3,3305.04,55.07,456,2.8,89,354
PID003090,Beauty & Personal Care,Mid-range,31.19,16.1,5073.4,151.35,294,3.9,86,579
PID003091,Grocery,Budget,14.1,43.1,4109.66,54.51,439,3.4,92.5,606
PID003092,Furniture,Mid-range,356.72,17.2,6058.56,203.14,338,3.7,72.6,316
PID003093,Home & Kitchen,,31.94,37.3,3026.43,120.98,341,3.9,96.3,609
PID003094,Electronics,Budget,115.87,13.4,6560.4,92.23,257,3.6,93.2,452
PID003095,Home & Kitchen,Premium,125.71,5.1,5869.77,166.11,174,4,92.4,477
PID003096,Electronics,,317.02,5.7,3906.76,124.31,158,3.9,92.6,81
PID003097,Toys & Games,Mid-range,36.16,13.2,6533.06,80.44,257,4.5,78,421
PID003098,Beauty & Personal Care,Premium,27.99,7.7,6057.67,120.67,134,5,84.9,590
PID003099,Apparel,Mid-range,16.47,24,2243.91,98.46,251,3.5,96.2,291
PID003100,Beauty & Personal Care,Mid-range,23.86,13.4,3566.18,67.76,316,3.9,85.1,389
PID003101,Home & Kitchen,Mid-range,99.37,13.6,1578.68,135.69,313,4.5,73.6,309
PID003102,Sports & Fitness,Premium,82.93,8.2,4881.02,70.11,66,3.8,90,282
PID003103,Electronics,Mid-range,110.78,18.3,7382.44,377.13,245,3.8,92.1,858
PID003104,Furniture,Budget,133.41,,738.83,326.88,539,,80,342
PID003105,Furniture,Premium,758.22,9,4603.2,49,137,4.6,85.6,5
PID003106,Furniture,Mid-range,528.41,16.6,3155.01,49,310,3.6,92.8,5
PID003107,Grocery,,19.77,14.8,5123.96,52.75,208,4.1,76.2,305
PID003108,Beauty & Personal Care,,16.43,6.9,3066.96,,148,3.8,95.5,216
PID003109,Apparel,Mid-range,60.65,10.9,,52.71,366,3.4,84.1,223
PID003110,Toys & Games,Budget,33.75,6.6,742.11,33.75,551,3.7,78.7,114
PID003111,Apparel,Premium,89.05,8.5,4522.33,48.66,86,4.1,75,144
PID003112,Home & Kitchen,Premium,109.35,2.6,6084.8,78.19,193,3.9,92.1,353
PID003113,Beauty & Personal Care,Mid-range,43.94,3.4,2933.17,16.15,179,4,93.5,192
PID003114,Home & Kitchen,Premium,109.11,10,5305.4,205.11,135,3.5,75.7,224
PID003115,Furniture,Premium,,5.5,5015.16,49,124,4.2,83.9,5
PID003116,Apparel,Budget,16.63,58.6,5402.84,85.3,467,3.6,80.9,692
PID003117,Electronics,Budget,144.93,16.1,2222.46,232.28,497,3.6,89.3,477
PID003118,Home & Kitchen,Premium,108.38,10.4,7475.03,103.45,197,3.6,79.4,368
PID003119,Grocery,Budget,10.32,52,4326.96,29.74,585,4.6,82.1,822
PID003120,,Budget,14.29,18.3,3725.28,99.36,446,3.6,72.9,297
PID003121,Furniture,Premium,387.74,12.9,4182.2,121.21,158,4.4,78.4,183
PID003122,Electronics,Premium,399.54,10.8,5260.64,98.44,64,4.6,72.3,76
PID003123,Sports & Fitness,Mid-range,27.73,18.3,6430.34,60.5,253,4.2,89.8,573
PID003124,Toys & Games,Budget,36.54,19.6,3212.5,71.62,555,3.2,100,365
PID003125,Home & Kitchen,Premium,98.57,5.5,,20.31,153,4.1,75.3,325
PID003126,Grocery,Premium,28.59,10.4,3479.18,87.65,147,3.9,85.5,236
PID003127,Sports & Fitness,Budget,30.57,15.8,3528.33,38.28,439,3.5,81.2,290
PID003128,Toys & Games,Mid-range,30.3,26.3,7666.28,135.39,362,3.6,76.7,523
PID003129,Grocery,Mid-range,16.87,13.5,4489.27,15.02,140,3.8,77.7,102
PID003130,toys & games,Mid-range,21.67,18.9,2101.11,68.31,304,4.2,73.6,275
PID003131,Home & Kitchen,Mid-range,53.28,6.3,6653.84,52.15,138,3.8,57.2,100
PID003132,Toys & Games,Mid-range,25.5,16.8,3150.02,66.82,312,3.8,74.2,269
PID003133,Home & Kitchen,Mid-range,36.27,15.7,3858.31,77.99,329,3.4,69.3,196
PID003134,Grocery,Budget,13.17,6.9,6168.79,43.31,502,4,,446
PID003135,Beauty & Personal Care,Budget,13.63,52.7,2092.73,88.21,300,2.8,81.8,305
PID003136,Sports & Fitness,Budget,60.07,19.8,7095.43,52,317,3,69.6,204
PID003137,Apparel,Mid-range,62.93,23.8,5096.5,18.06,249,3.8,83.7,279
PID003138,Toys & Games,Budget,21.63,41.2,4221.37,16.6,237,4,85.5,369
PID003139,Apparel,Premium,82.95,9.9,6410.31,85.13,62,3.9,72.5,166
PID003140,Grocery,Budget,12.51,12,1132.38,15.02,229,3.4,83,5
PID003141,Beauty & Personal Care,Budget,8.13,31.1,2190.2,38.47,336,3.5,79.2,336
PID003142,Beauty & Personal Care,Mid-range,19.14,22.9,5295.6,16.15,139,3.8,76,254
PID003143,Grocery,Budget,6.08,45.2,1699.99,35.36,393,3.4,71.5,360
PID003144,Home & Kitchen,Mid-range,100.31,34.4,6036.08,135.08,192,3.7,74.4,433
PID003145,Beauty & Personal Care,Premium,61.41,7.4,7467.95,104.66,64,4.6,98.5,571
PID003146,Electronics,Premium,365.91,15.9,6256.38,41.12,104,3.7,78.4,5
PID003147,Furniture,Premium,347.99,10,150,49,139,3.5,99.7,5
PID003148,Electronics,Premium,323.3,16.2,6373.96,157.75,163,4.6,96,408
PID003149,Grocery,Budget,9.04,17.4,4700.1,89.85,325,2.7,88.6,263
PID003150,Home & Kitchen,Mid-range,37.71,13.5,5632.48,131.73,276,4.4,92.3,628
PID003151,Home & Kitchen,Mid-range,40.09,20.3,3339.77,73.71,351,4.2,71.9,319
PID003152,Beauty & Personal Care,Budget,11.69,6.4,3534.77,47.84,443,3.7,100,442
PID003153,Beauty & Personal Care,Budget,9.61,,2770.99,143.72,476,3.7,,613
PID003154,Apparel,Budget,11.64,7.3,5406.7,30.31,276,3.1,83,139
PID003155,Furniture,Budget,261.22,33.7,7832.42,305.01,423,3.5,80.2,777
PID003156,Sports & Fitness,Budget,50.61,14.4,560.72,19.19,458,3.2,94.9,206
PID003157,Apparel,Premium,21.52,3,7449.14,68.74,182,4.7,84.5,439
PID003158,home & kitchen,Budget,25.33,21.8,4673.19,84.6,499,3.7,88.1,516
PID003159,Toys & Games,Budget,9.55,25.1,1480.53,,334,3.2,93.2,211
PID003160,Furniture,Premium,,4.5,4747.23,75.21,159,4.2,83.7,44
PID003161,Grocery,Budget,13.68,10.6,557.02,23.08,252,3.2,79.1,5
PID003162,Home & Kitchen,Mid-range,61.72,15.3,3453.32,20.31,360,3.7,,271
PID003163,Furniture,Mid-range,256.15,14.8,3919.88,315.29,209,4.3,89.2,481
PID003164,Apparel,Mid-range,32.69,8,3280.75,74.28,287,3.3,89.9,259
PID003165,Beauty & Personal Care,Mid-range,34.84,11,6553.54,51.95,286,4,80.2,582
PID003166,Apparel,Mid-range,52.77,15.1,1912.25,85.33,175,3.4,,36
PID003167,Home & Kitchen,Budget,38.16,18.6,3722.4,20.31,458,4,85.5,459
PID003168,Electronics,Mid-range,186.94,15.5,1440.66,147.82,170,3.8,79.9,47
PID003169,Apparel,Mid-range,22.7,12.2,3376.23,18.06,253,3.5,90.2,174
PID003170,Grocery,Budget,18.55,38.9,3548.57,109.72,380,4,79.2,538
PID003171,Apparel,Budget,20.96,37.5,3504.55,116.28,381,3.6,99,641
PID003172,Apparel,Budget,28.16,12.8,2385.09,103.69,310,3.2,91.3,208
PID003173,Apparel,Midrange,50.79,21.1,4082.04,45.5,,4.2,88.5,306
PID003174,Sports & Fitness,Mid-range,26.58,19.6,2067.2,19.19,338,4,89.5,270
PID003175,Beauty & Personal Care,Mid-range,30.56,17.1,4435.3,48.27,260,4.6,95.7,564
PID003176,Furniture,Premium,602.72,9.8,5834.67,49,212,,69,5
PID003177,Home & Kitchen,Premium,81.81,5.7,2212.02,166.74,104,4.2,98.1,306
PID003178,Home & Kitchen,Mid-range,49.78,3.3,4990.14,81.73,368,3.6,97.8,407
PID003179,Furniture,Mid-range,362.41,5,5751.88,49,261,3.6,90.3,77
PID003180,Toys & Games,Mid-range,26.46,33.1,2812.02,138.64,321,3.1,93.9,407
PID003181,Furniture,Budget,203.44,4,3143.91,278.12,300,3.5,68.5,156
PID003182,Toys & Games,Budget,34,8.9,2082.56,53.49,598,3.8,80.8,277
PID003183,,Budget,28.09,8.6,3561.76,16.6,386,3,100,138
PID003184,Apparel,Budget,32.48,13.7,3423.51,155.52,561,3.9,100,643
PID003185,Sports & Fitness,Mid-range,52.38,8.9,3363.52,32.8,344,3.5,84.6,158
PID003186,Sports & Fitness,Mid-range,52.17,14.7,2357.46,19.19,229,3.3,95,107
PID003187,Furniture,Mid-range,236.15,6.7,2414.68,377.73,221,3.6,85.2,342
PID003188,Apparel,Mid-range,22.45,10.1,3935.26,41.86,162,3.9,76.6,120
PID003189,Grocery,Premium,31.32,10.9,6349.44,67.33,90,4.3,98.3,403
PID003190,Electronics,Premium,263.08,17,3374.23,180.86,124,3.8,77.9,124
PID003191,Apparel,Budget,,39.2,2615.51,35.76,504,3.9,79.9,495
PID003192,Home & Kitchen,Premium,117.01,10.9,7990.28,172.2,73,4.5,75.1,475
PID003193,Home & Kitchen,Budget,42.19,11.6,150,76.73,592,3.3,66.2,138
PID003194,Electronics,Mid-range,144.77,10.8,2217.72,41.12,268,3.8,87.3,130
PID003195,Grocery,Budget,7.64,11.5,1534.9,84.79,556,3.9,87.2,387
PID003196,Beauty & Personal Care,Premium,23.05,11.7,10287.73,81.91,120,4.4,87.7,757
PID003197,Toys & Games,Budget,36.93,15.3,3959.83,,499,3.4,87.7,350
PID003198,Beauty & Personal Care,Budget,20.24,9.7,4325.81,21.25,547,3.1,85.7,281
PID003199,Apparel,Mid-range,25.91,23.2,5237.91,162.41,195,3.6,82,383
PID003200,Toys & Games,Mid-range,27.86,12.6,3812.75,115.47,350,3.5,92.9,274
PID003201,Grocery,Budget,20.45,31,1820.39,76.87,336,3,85.8,201
PID003202,Apparel,Premium,61.09,1.6,2509.22,18.06,96,3.3,74,5
PID003203,Electronics,Mid-range,210.91,,3394.5,90.62,216,3.3,92.2,5
PID003204,Furniture,Premium,534.66,11.6,2322.07,129.33,164,3.9,92.7,5
PID003205,Apparrel,Budget,39.33,40.5,2962.16,73.69,467,3.5,100,582
PID003206,,Mid-range,40.58,8.5,5171.93,16.6,221,4.2,97.8,392
PID003207,Beauty & Personal Care,Budget,12.76,53.1,1149.9,115.85,264,3.4,68.8,472
PID003208,Furniture,Budget,390.25,16.4,6628.91,331.55,331,2.7,95.3,455
PID003209,Beauty & Personal Care,Premium,50.83,2.3,4715.8,62.47,,3.9,70.7,171
PID003210,,Premium,37.85,16,3409.39,56.7,153,3.6,92.9,130
PID003211,Beauty & Personal Care,Mid-range,14.25,21.9,5318.11,77.82,122,3.5,77.7,268
PID003212,Toys & Games,Mid-range,42.12,33,2647.77,37.14,368,4.2,78.4,433
PID003213,Home & Kitchen,Mid-range,83.35,23.8,4231.01,62.22,172,3.8,66.2,187
PID003214,Apparel,Mid-range,31.64,14.7,8052.14,19.66,304,3.6,84.1,426
PID003215,Home & Kitchen,Mid-range,72.05,8.1,308.76,79.38,140,3.1,78.4,5
PID003216,Electronics,Mid-range,197.32,15.6,2102.45,244.04,310,4,92.7,445
PID003217,Electronics,Mid-range,114.19,14.7,6999.79,210.19,212,,96.2,578
PID003218,Home & Kitchen,Premium,93.7,11.3,,20.31,129,,68.8,116
PID003219,,Mid-range,26.21,8.7,4710.28,73.68,323,3.8,88.4,281
PID003220,Furniture,Premium,564.27,9.6,10149.16,163.5,209,4.6,79.9,413
PID003221,Electronics,Budget,121.88,27,2492.48,188.21,442,3.2,68,304
PID003222,Toys & Games,Budget,9.02,14.2,1801.03,125.16,564,3.2,99.2,379
PID003223,Sports & Fitness,Mid-range,67.59,3.5,5597.06,131.5,155,3.7,57.2,87
PID003224,Home & Kitchen,Budget,43.65,46.5,3848.15,70.83,524,3.2,93.6,589
PID003225,Grocery,Budget,11.09,21.5,2792.43,109.67,348,3.6,82.7,373
PID003226,Grocery,Budget,15.34,34.3,,54.08,387,4.1,70,376
PID003227,Home & Kitchen,Mid-range,70.95,17.9,5956.9,22.19,126,,81.2,223
PID003228,Apparel,Mid-range,44.03,41.3,1644.67,18.06,245,4.2,87.5,328
PID003229,Grocery,Budget,11.9,38.1,4844.31,58.83,393,3.8,81.3,498
PID003230,Beauty & Personal Care,Budget,9.62,7.1,3503.36,69.92,,3.5,78.3,202
PID003231,Grocery,Budget,17.13,44.5,1772.81,79.05,282,3.6,79.3,410
PID003232,Furniture,Premium,465.83,3.4,3348.65,49,78,,90.8,5
PID003233,Grocery,Budget,19.13,23.8,2271.48,46.89,323,3.6,87.2,188
PID003234,Electronics,Premium,623.42,4.3,8115.33,48.86,92,4,75.3,5
PID003235,Furniture,Mid-range,390.37,22,3118.95,160.04,374,4.4,71.5,249
PID003236,Grocery,Mid-range,6.73,6.1,3064.38,52.68,263,3.9,98.3,285
PID003237,Apparel,Mid-range,59.45,12.1,3917.57,152.59,252,3.6,72.3,231
PID003238,Home & Kitchen,Budget,53.95,13.9,1764.87,117.67,451,3.1,76,152
PID003239,,Budget,14.26,9.2,150,92.81,436,3.7,85.1,220
PID003240,Grocery,Budget,9.59,5.2,,48.36,344,3.7,77.3,342
PID003241,Toys & Games,Premium,37.88,9.3,5202.48,153.69,157,4.2,93.1,420
PID003242,,Budget,28.34,11,4405.57,117.03,334,3,93.1,265
PID003243,Home & Kitchen,Premium,92.08,19.3,3810.45,77.8,188,4,81.9,297
PID003244,Apparel,Budget,29.18,38.6,2437.94,18.06,559,4,89.5,581
PID003245,Electronics,Mid-range,206.12,32,5569.93,254.26,196,3.9,70.2,452
PID003246,Grocery,Mid-range,11.97,9.6,1082.96,105.08,268,4.1,61.2,105
PID003247,Toys & Games,Budget,20.69,29.5,2629.27,76.73,249,3.5,90,298
PID003248,Apparel,Mid-range,49.53,5.2,,62.23,173,3,70.1,5
PID001705,Sports & Fitness,Budget,52.23,26.8,1539.03,98.51,334,3.5,92.8,233
PID003250,Apparel,Mid-range,25.49,9.1,5771.55,78.01,303,4.6,99.4,596
PID003251,Electronics,Premium,499.8,7,8561.69,197.51,118,4.6,74.1,255
PID003252,Electronics,Budget,272.69,31.4,2373.57,41.12,405,3.4,82.1,216
PID003253,Grocery,Budget,14.66,13.1,3496.17,18.45,554,3.5,78.5,302
PID003254,Toys & Games,Budget,11.82,37.3,3565.35,26.51,226,3.3,62.1,165
PID003255,Home & Kitchen,Budget,41.36,24.2,4915.05,92.92,552,3.6,100,639
PID003256,Apparel,Budget,28.17,28.3,4855.92,144.99,537,3.7,89.4,676
PID003257,Sports & Fitness,Budget,21.7,15.5,3378.05,90.15,515,3.2,63.4,290
PID003258,Apparel,Mid-range,32.8,0.9,3822.64,124.16,263,3.8,86.5,287
PID003259,Apparel,Mid-range,60.17,20.2,,193.17,153,4.2,51.9,268
PID003260,Apparel,Budget,31.37,19.2,5771.94,32.73,274,3.7,83.7,285
PID003261,Electronics,Premium,,9.9,6714.33,41.12,193,4.7,88.3,300
PID003262,Electronics,Premium,285.96,2,4743.99,106.65,70,4,80,71
PID003263,Grocery,Budget,7.59,5.7,4285.98,47.63,222,3.6,70.9,116
PID003264,Sports & Fitness,Premium,32.6,9,3503.75,19.19,66,4,77.5,40
PID003265,,Budget,44.86,14.6,150,49.04,343,3.2,,21
PID003266,Grocery,Budget,11.09,8.6,3482.6,15.02,393,4.1,100,337
PID003267,Sports & Fitness,Budget,28.49,17.8,2746.52,134.79,252,4.2,84.6,411
PID003268,Beauty & Personal Care,premium,68.86,12.8,6364.71,16.15,95,4.8,96.9,567
PID003269,Apparel,Mid-range,55.5,4.6,4592.89,83.76,152,3.2,77.9,111
PID003270,Sports & Fitness,Budget,44.41,5.5,1993.71,96.21,419,3.3,84.2,38
PID003271,Grocery,Mid-range,26.96,5.5,4977.01,39.12,223,4.3,76.6,262
PID003272,Grocery,Budget,12.05,34,6247.29,29.11,,3.6,83.4,566
PID003273,Home & Kitchen,Premium,102.81,14.4,2844.66,98.76,167,3.9,71.8,82
PID003274,Home & Kitchen,Premium,183.85,16.4,6541.8,37,102,4.2,81.3,279
PID003275,Toys & Games,Premium,91.58,3.4,8072.76,27.8,117,3.7,88.2,250
PID003276,Apparel,Premium,60.42,14.2,9947.2,63.31,161,4.2,89.2,594
PID003277,Electronics,Premium,400.77,7.3,5389.41,256.39,96,4.6,97.8,355
PID003278,Beauty & Personal Care,Budget,16.72,29.6,4270.72,16.15,419,3.5,74.3,353
PID003279,Apparel,Mid-range,27.61,19.9,4177.4,86.54,189,3.7,83.2,282
PID003280,Grocery,Mid-range,17.31,5.2,3662.08,94.65,283,4.1,90.2,326
PID003281,Electronics,Premium,329.8,17.6,150,60.31,128,4.3,64.6,5
PID003282,Beauty & Personal Care,Premium,40.13,3.8,9320.24,46.73,214,4.2,88.1,611
PID003283,Apparel,Budget,37.35,5.9,150,41.62,480,2.6,93.4,21
PID003284,Grocery,Budget,15.52,18.8,2840.13,57.49,267,4.3,88.8,497
PID003285,HOME & KITCHEN,Budget,21.07,32.4,812.52,57.56,267,3.6,86.4,288
PID003286,Beauty & Personal Care,Premium,25.78,11.7,5136.82,74.68,187,4.4,89.8,475
PID003287,Beauty & Personal Care,Mid-range,25.64,9.5,7570.67,71.86,338,4.2,78.7,557
PID003288,Grocery,Budget,7.62,29.3,2691.53,81.86,317,2.9,85.4,195
PID003289,Electronics,Premium,468.08,4.8,8110.58,176,190,4.2,86.9,353
PID003290,Grocery,Premium,30.17,,5076.39,80.29,205,4,77.1,200
PID003291,Beauty & Personal Care,Budget,19.63,7.9,5154.26,70.5,275,3.5,82.5,259
PID003292,Beauty & Personal Care,Budget,24.58,25.5,3823.91,104.93,466,3.7,91.7,619
PID003293,Sports & Fitness,Mid-range,48.45,23.7,1577.4,44.4,190,4.5,100,342
PID003294,Home & Kitchen,Budget,52.91,6.8,1664.63,246.76,239,3.4,89.7,274
PID003295,Beauty & Personal Care,Premium,16.49,1.6,2494.06,16.15,92,4,92.2,21
PID003296,Apparel,Premium,63.36,6.4,2722.82,67.86,140,4.5,58.5,61
PID003297,,Premium,63.5,5.6,3341.35,19.9,205,4.4,85.4,264
PID003847,Electronic,Mid-range,223.39,4.9,4027.38,41.12,139,4.2,87.5,5
PID003299,Furniture,Mid-range,431.96,14.4,5900.9,370.31,339,3.1,88.5,348
PID003300,Electronics,Premium,364.2,10.2,18194.49744,96.24,187,4.4,91.2,147
PID003301,Apparel,Mid-range,48.16,7.8,6429.66,91.75,374,3.6,90.1,386
PID003302,Electronics,Premium,359.16,6.1,8025.51,206.34,196,4.8,82.5,521
PID003303,Toys & Games,mid-range,21.57,18.6,1237.61,32.41,226,3.7,75.5,65
PID003304,Electronics,Mid-range,304.33,3.2,2440.14,162.33,368,3.9,91.7,255
PID003305,Home & Kitchen,Mid-range,36.97,14.6,4089.81,20.31,150,3.9,100,182
PID003306,Toys & Games,Budget,18.72,23.8,2337.61,16.6,331,3.3,94.4,218
PID003307,Sports & Fitness,Mid-range,67.27,3.6,2168.38,63.5,176,4.3,87.7,215
PID003308,Beauty & Personal Care,Premium,44.43,4.1,8061.42,26.58,192,4.7,,527
PID003309,Sports & Fitness,Mid-range,38.69,30.3,3880,19.19,250,4.1,84.9,376
PID003310,Beauty & Personal Care,,26.2,9.4,4317.71,47.02,522,4.5,85.9,617
PID003311,Beauty & Personal Care,Mid-range,16.14,13.4,10091.47,98.74,222,4,83.1,772
PID003312,Home & Kitchen,Mid-range,93.24,5.5,1944.12,98.07,145,3.5,73.3,5
PID003313,Electronics,Mid-range,149.95,5.4,2248.9,343.36,186,3.8,94.9,374
PID003314,Sports & Fitness,Mid-range,47.5,6.7,2555.15,61.19,358,3.8,96.3,198
PID003315,Apparel,Premium,102.61,11.8,5287.96,130,105,4.4,100,474
PID003316,Toys & Games,Budget,19.05,6.4,,16.6,346,3.2,,33
PID003317,Toys & Games,Budget,13.01,13.2,4029.48,96.32,551,3.6,92.9,435
PID003318,Home & Kitchen,Mid-range,70.33,17,2924.28,20.31,377,3.8,86.9,310
PID003319,Apparel,Premium,82.36,23.3,150,18.06,154,4.7,86.7,218
PID003320,Home & Kitchen,Budget,48.99,5.4,5783.53,25.69,381,3.7,83.7,373
PID003321,Electronics,Premium,386.79,11.1,,186.74,206,3.8,93.4,161
PID003322,Electronics,Premium,565.39,3.6,3778.98,154.59,,4.1,89.2,5
PID003323,Toys & Games,Budget,19.05,19.2,3410.6,101.28,579,2.8,72.5,266
PID003324,Electronics,Mid-range,276.31,15.8,2298.67,41.12,219,4.1,90.9,74
PID003325,Apparel,Mid-range,79.56,11.2,5425.43,56.06,294,4.3,67.5,326
PID003326,Apparel,Mid-range,45.12,28,6416.72,18.22,138,4,90.9,402
